SUBMISSION_ID,QUESTION_ID,QUESTION_TEXT,ANSWER_TEXT,ANSWER_VALUE,SUBMITTED_ON,HEARTWARMING,WORKSHOP_CODE,WORKSHOP_SF_ID,WORKSHOP_TOPIC,WORKSHOP_REGION,WORKSHOP_LOCATION,WORKSHOP_DATE,WORKSHOP_START_TIME,WORKSHOP_END_TIME,YEAR_LEVEL,SCHOOL_ACCOUNT_ID,SCHOOL_NAME,SCHOOL_STATE,SCHOOL_REGION,SCHOOL_GEOLOCATION_LATITUDE,SCHOOL_GEOLOCATION_LONGITUDE,SCHOOL_ICSEA_PERCENTILE,SCHOOL_NUMBER_OF_ENROLEMENTS,SCHOOL_AGREEMENT_OPPORTUNITY_ID,SCHOOL_AGREEMENT_NAME,SCHOOL_AGREEMENT_STAGE,SCHOOL_AGREEMENT_CLOSE_DATE,SCHOOL_AGREEMENT_AMOUNT,FACILITATORS_LIST,MENTORS_LIST,LEAD_FACILITATOR,ATSI_IDENTIFICATION,GENDER,NUMBER_OF_STUDENTS,FACILITATOR_WORKSHOP_RATING,WAS_WORKSHOP_COMPROMISED,IF_COMPROMISED_WHAT_HAPPENED,DID_WORKSHOP_DEVIATE,IF_DEVIATED_WHAT_WAS_DIFFERENT,WORKSHOP_GEMS,ANYTHING_ELSE_TO_NOTE
tv6685t4bxvh0tb4qod4k7,61A,What is the most valuable thing you have learnt today in the workshop?,I made real friends and don't feel so alone anymore.,,15/08/2025 13:30,FALSE,KRL173T2025,a0umMGzGccciTvZ,TRIBE,NT,53 Alice Springs Rd,15/08/2025,11:30,13:30,11,001C4SFhbOMZpTk,Hawthorn Community College,NT,Alice Springs,-25.923991,135.537805,26,410,006o16hD8hP1jF7,Hawthorn Renewal 2026,Negotiation/Review,10/05/2026,"$24,000","Liam Patel : liam@lifechanger.org.au, Noah Chen : noah@lifechanger.org.au",,liam@lifechanger.org.au,NO,MALE,30,3,FALSE,,FALSE,,Two students swapped contact details to keep supporting each other.,
tv6685t4bxvh0tb4qod4k7,62A,Is there anything we could do to make the workshop better?,Honestly I enjoyed all of it.,,15/08/2025 13:30,FALSE,KRL173T2025,a0umMGzGccciTvZ,TRIBE,NT,106 Alice Springs Rd,15/08/2025,11:30,13:30,11,001C4SFhbOMZpTk,Hawthorn Community College,NT,Alice Springs,-25.923991,135.537805,26,410,006o16hD8hP1jF7,Hawthorn Renewal 2026,Negotiation/Review,10/05/2026,"$24,000","Liam Patel : liam@lifechanger.org.au, Noah Chen : noah@lifechanger.org.au",,liam@lifechanger.org.au,NO,MALE,30,3,FALSE,,FALSE,,Two students swapped contact details to keep supporting each other.,
4di7n9u47y-ul38v8wq4mpr9t,18E,I feel more connected to the people around me,STRONGLY AGREE,5,15/08/2025 13:30,FALSE,KRL173T2025,a0umMGzGccciTvZ,TRIBE,NT,140 Alice Springs Rd,15/08/2025,11:30,13:30,8,001C4SFhbOMZpTk,Hawthorn Community College,NT,Alice Springs,-25.923991,135.537805,26,410,006o16hD8hP1jF7,Hawthorn Renewal 2026,Negotiation/Review,10/05/2026,"$24,000","Liam Patel : liam@lifechanger.org.au, Noah Chen : noah@lifechanger.org.au",,liam@lifechanger.org.au,NO,MALE,30,3,FALSE,,FALSE,,Two students swapped contact details to keep supporting each other.,
4di7n9u47y-ul38v8wq4mpr9t,19A,The facilitator made me feel safe and respected,STRONGLY AGREE,5,15/08/2025 13:30,FALSE,KRL173T2025,a0umMGzGccciTvZ,TRIBE,NT,98 Alice Springs Rd,15/08/2025,11:30,13:30,8,001C4SFhbOMZpTk,Hawthorn Community College,NT,Alice Springs,-25.923991,135.537805,26,410,006o16hD8hP1jF7,Hawthorn Renewal 2026,Negotiation/Review,10/05/2026,"$24,000","Liam Patel : liam@lifechanger.org.au, Noah Chen : noah@lifechanger.org.au",,liam@lifechanger.org.au,NO,MALE,30,3,FALSE,,FALSE,,Two students swapped contact details to keep supporting each other.,
4di7n9u47y-ul38v8wq4mpr9t,19B,I would recommend this workshop to other students,STRONGLY AGREE,5,15/08/2025 13:30,FALSE,KRL173T2025,a0umMGzGccciTvZ,TRIBE,NT,230 Alice Springs Rd,15/08/2025,11:30,13:30,8,001C4SFhbOMZpTk,Hawthorn Community College,NT,Alice Springs,-25.923991,135.537805,26,410,006o16hD8hP1jF7,Hawthorn Renewal 2026,Negotiation/Review,10/05/2026,"$24,000","Liam Patel : liam@lifechanger.org.au, Noah Chen : noah@lifechanger.org.au",,liam@lifechanger.org.au,NO,MALE,30,3,FALSE,,FALSE,,Two students swapped contact details to keep supporting each other.,
4di7n9u47y-ul38v8wq4mpr9t,61A,What is the most valuable thing you have learnt today in the workshop?,A sense of belonging I hadn't felt at school before.,,15/08/2025 13:30,FALSE,KRL173T2025,a0umMGzGccciTvZ,TRIBE,NT,102 Alice Springs Rd,15/08/2025,11:30,13:30,8,001C4SFhbOMZpTk,Hawthorn Community College,NT,Alice Springs,-25.923991,135.537805,26,410,006o16hD8hP1jF7,Hawthorn Renewal 2026,Negotiation/Review,10/05/2026,"$24,000","Liam Patel : liam@lifechanger.org.au, Noah Chen : noah@lifechanger.org.au",,liam@lifechanger.org.au,NO,MALE,30,3,FALSE,,FALSE,,Two students swapped contact details to keep supporting each other.,
4di7n9u47y-ul38v8wq4mpr9t,62A,Is there anything we could do to make the workshop better?,"Nothing really, it was great as it is.",,15/08/2025 13:30,FALSE,KRL173T2025,a0umMGzGccciTvZ,TRIBE,NT,210 Alice Springs Rd,15/08/2025,11:30,13:30,8,001C4SFhbOMZpTk,Hawthorn Community College,NT,Alice Springs,-25.923991,135.537805,26,410,006o16hD8hP1jF7,Hawthorn Renewal 2026,Negotiation/Review,10/05/2026,"$24,000","Liam Patel : liam@lifechanger.org.au, Noah Chen : noah@lifechanger.org.au",,liam@lifechanger.org.au,NO,MALE,30,3,FALSE,,FALSE,,Two students swapped contact details to keep supporting each other.,
gia9k044msusdfo8c-l0lcz5,18B,I feel more confident in myself after today's workshop,STRONGLY AGREE,5,7/02/2026 13:30,FALSE,UIX345S2026,a0unm0Ir7JSrigN,SELF,SA,50 Mount Gambier Rd,7/02/2026,11:30,13:30,5,001DB0ULru2p17f,Lindfield Senior High School,SA,Mount Gambier,-15.669433,123.510674,98,1171,006KNQyvbF2ulFn,Lindfield Renewal 2026,Closed Won,14/10/2025,"$60,000","Liam Garcia : liam@lifechanger.org.au, Kai Murphy : kai@lifechanger.org.au",,liam@lifechanger.org.au,YES,MALE,24,4,TRUE,The relief teacher was unaware of the booking.,FALSE,,A normally quiet student volunteered to lead the final group activity.,Teacher asked about running this again next term.
gia9k044msusdfo8c-l0lcz5,19A,The facilitator made me feel safe and respected,STRONGLY AGREE,5,7/02/2026 13:30,FALSE,UIX345S2026,a0unm0Ir7JSrigN,SELF,SA,208 Mount Gambier Rd,7/02/2026,11:30,13:30,5,001DB0ULru2p17f,Lindfield Senior High School,SA,Mount Gambier,-15.669433,123.510674,98,1171,006KNQyvbF2ulFn,Lindfield Renewal 2026,Closed Won,14/10/2025,"$60,000","Liam Garcia : liam@lifechanger.org.au, Kai Murphy : kai@lifechanger.org.au",,liam@lifechanger.org.au,YES,MALE,24,4,TRUE,The relief teacher was unaware of the booking.,FALSE,,A normally quiet student volunteered to lead the final group activity.,Teacher asked about running this again next term.
gia9k044msusdfo8c-l0lcz5,19B,I would recommend this workshop to other students,STRONGLY AGREE,5,7/02/2026 13:30,FALSE,UIX345S2026,a0unm0Ir7JSrigN,SELF,SA,29 Mount Gambier Rd,7/02/2026,11:30,13:30,5,001DB0ULru2p17f,Lindfield Senior High School,SA,Mount Gambier,-15.669433,123.510674,98,1171,006KNQyvbF2ulFn,Lindfield Renewal 2026,Closed Won,14/10/2025,"$60,000","Liam Garcia : liam@lifechanger.org.au, Kai Murphy : kai@lifechanger.org.au",,liam@lifechanger.org.au,YES,MALE,24,4,TRUE,The relief teacher was unaware of the booking.,FALSE,,A normally quiet student volunteered to lead the final group activity.,Teacher asked about running this again next term.
gia9k044msusdfo8c-l0lcz5,61A,What is the most valuable thing you have learnt today in the workshop?,I learnt to speak up in class instead of staying silent.,,7/02/2026 13:30,FALSE,UIX345S2026,a0unm0Ir7JSrigN,SELF,SA,85 Mount Gambier Rd,7/02/2026,11:30,13:30,5,001DB0ULru2p17f,Lindfield Senior High School,SA,Mount Gambier,-15.669433,123.510674,98,1171,006KNQyvbF2ulFn,Lindfield Renewal 2026,Closed Won,14/10/2025,"$60,000","Liam Garcia : liam@lifechanger.org.au, Kai Murphy : kai@lifechanger.org.au",,liam@lifechanger.org.au,YES,MALE,24,4,TRUE,The relief teacher was unaware of the booking.,FALSE,,A normally quiet student volunteered to lead the final group activity.,Teacher asked about running this again next term.
gia9k044msusdfo8c-l0lcz5,62A,Is there anything we could do to make the workshop better?,Have it run more often during the year.,,7/02/2026 13:30,FALSE,UIX345S2026,a0unm0Ir7JSrigN,SELF,SA,42 Mount Gambier Rd,7/02/2026,11:30,13:30,5,001DB0ULru2p17f,Lindfield Senior High School,SA,Mount Gambier,-15.669433,123.510674,98,1171,006KNQyvbF2ulFn,Lindfield Renewal 2026,Closed Won,14/10/2025,"$60,000","Liam Garcia : liam@lifechanger.org.au, Kai Murphy : kai@lifechanger.org.au",,liam@lifechanger.org.au,YES,MALE,24,4,TRUE,The relief teacher was unaware of the booking.,FALSE,,A normally quiet student volunteered to lead the final group activity.,Teacher asked about running this again next term.
qlavsmlz16ufzgli4upaqyp,18B,I feel more confident in myself after today's workshop,AGREE,4,7/02/2026 13:30,FALSE,UIX345S2026,a0unm0Ir7JSrigN,SELF,SA,176 Mount Gambier Rd,7/02/2026,11:30,13:30,9,001DB0ULru2p17f,Lindfield Senior High School,SA,Mount Gambier,-15.669433,123.510674,98,1171,006KNQyvbF2ulFn,Lindfield Renewal 2026,Closed Won,14/10/2025,"$60,000","Liam Garcia : liam@lifechanger.org.au, Kai Murphy : kai@lifechanger.org.au",,liam@lifechanger.org.au,NO,FEMALE,24,4,TRUE,The relief teacher was unaware of the booking.,FALSE,,A normally quiet student volunteered to lead the final group activity.,Teacher asked about running this again next term.
qlavsmlz16ufzgli4upaqyp,19A,The facilitator made me feel safe and respected,NEUTRAL,3,7/02/2026 13:30,FALSE,UIX345S2026,a0unm0Ir7JSrigN,SELF,SA,129 Mount Gambier Rd,7/02/2026,11:30,13:30,9,001DB0ULru2p17f,Lindfield Senior High School,SA,Mount Gambier,-15.669433,123.510674,98,1171,006KNQyvbF2ulFn,Lindfield Renewal 2026,Closed Won,14/10/2025,"$60,000","Liam Garcia : liam@lifechanger.org.au, Kai Murphy : kai@lifechanger.org.au",,liam@lifechanger.org.au,NO,FEMALE,24,4,TRUE,The relief teacher was unaware of the booking.,FALSE,,A normally quiet student volunteered to lead the final group activity.,Teacher asked about running this again next term.
qlavsmlz16ufzgli4upaqyp,19B,I would recommend this workshop to other students,NEUTRAL,3,7/02/2026 13:30,FALSE,UIX345S2026,a0unm0Ir7JSrigN,SELF,SA,237 Mount Gambier Rd,7/02/2026,11:30,13:30,9,001DB0ULru2p17f,Lindfield Senior High School,SA,Mount Gambier,-15.669433,123.510674,98,1171,006KNQyvbF2ulFn,Lindfield Renewal 2026,Closed Won,14/10/2025,"$60,000","Liam Garcia : liam@lifechanger.org.au, Kai Murphy : kai@lifechanger.org.au",,liam@lifechanger.org.au,NO,FEMALE,24,4,TRUE,The relief teacher was unaware of the booking.,FALSE,,A normally quiet student volunteered to lead the final group activity.,Teacher asked about running this again next term.
qlavsmlz16ufzgli4upaqyp,61A,What is the most valuable thing you have learnt today in the workshop?,That setbacks don't define me and I can handle them.,,7/02/2026 13:30,TRUE,UIX345S2026,a0unm0Ir7JSrigN,SELF,SA,230 Mount Gambier Rd,7/02/2026,11:30,13:30,9,001DB0ULru2p17f,Lindfield Senior High School,SA,Mount Gambier,-15.669433,123.510674,98,1171,006KNQyvbF2ulFn,Lindfield Renewal 2026,Closed Won,14/10/2025,"$60,000","Liam Garcia : liam@lifechanger.org.au, Kai Murphy : kai@lifechanger.org.au",,liam@lifechanger.org.au,NO,FEMALE,24,4,TRUE,The relief teacher was unaware of the booking.,FALSE,,A normally quiet student volunteered to lead the final group activity.,Teacher asked about running this again next term.
qlavsmlz16ufzgli4upaqyp,62A,Is there anything we could do to make the workshop better?,It was about self-awareness and reflecting on our strengths.,,7/02/2026 13:30,FALSE,UIX345S2026,a0unm0Ir7JSrigN,SELF,SA,228 Mount Gambier Rd,7/02/2026,11:30,13:30,9,001DB0ULru2p17f,Lindfield Senior High School,SA,Mount Gambier,-15.669433,123.510674,98,1171,006KNQyvbF2ulFn,Lindfield Renewal 2026,Closed Won,14/10/2025,"$60,000","Liam Garcia : liam@lifechanger.org.au, Kai Murphy : kai@lifechanger.org.au",,liam@lifechanger.org.au,NO,FEMALE,24,4,TRUE,The relief teacher was unaware of the booking.,FALSE,,A normally quiet student volunteered to lead the final group activity.,Teacher asked about running this again next term.
hsxooi4j3x0948npf727,18B,I feel more confident in myself after today's workshop,STRONGLY AGREE,5,7/02/2026 13:30,FALSE,UIX345S2026,a0unm0Ir7JSrigN,SELF,SA,184 Mount Gambier Rd,7/02/2026,11:30,13:30,6,001DB0ULru2p17f,Lindfield Senior High School,SA,Mount Gambier,-15.669433,123.510674,98,1171,006KNQyvbF2ulFn,Lindfield Renewal 2026,Closed Won,14/10/2025,"$60,000","Liam Garcia : liam@lifechanger.org.au, Kai Murphy : kai@lifechanger.org.au",,liam@lifechanger.org.au,NO,FEMALE,24,4,TRUE,The relief teacher was unaware of the booking.,FALSE,,A normally quiet student volunteered to lead the final group activity.,Teacher asked about running this again next term.
hsxooi4j3x0948npf727,19A,The facilitator made me feel safe and respected,STRONGLY AGREE,5,7/02/2026 13:30,FALSE,UIX345S2026,a0unm0Ir7JSrigN,SELF,SA,150 Mount Gambier Rd,7/02/2026,11:30,13:30,6,001DB0ULru2p17f,Lindfield Senior High School,SA,Mount Gambier,-15.669433,123.510674,98,1171,006KNQyvbF2ulFn,Lindfield Renewal 2026,Closed Won,14/10/2025,"$60,000","Liam Garcia : liam@lifechanger.org.au, Kai Murphy : kai@lifechanger.org.au",,liam@lifechanger.org.au,NO,FEMALE,24,4,TRUE,The relief teacher was unaware of the booking.,FALSE,,A normally quiet student volunteered to lead the final group activity.,Teacher asked about running this again next term.
hsxooi4j3x0948npf727,19B,I would recommend this workshop to other students,NEUTRAL,3,7/02/2026 13:30,FALSE,UIX345S2026,a0unm0Ir7JSrigN,SELF,SA,126 Mount Gambier Rd,7/02/2026,11:30,13:30,6,001DB0ULru2p17f,Lindfield Senior High School,SA,Mount Gambier,-15.669433,123.510674,98,1171,006KNQyvbF2ulFn,Lindfield Renewal 2026,Closed Won,14/10/2025,"$60,000","Liam Garcia : liam@lifechanger.org.au, Kai Murphy : kai@lifechanger.org.au",,liam@lifechanger.org.au,NO,FEMALE,24,4,TRUE,The relief teacher was unaware of the booking.,FALSE,,A normally quiet student volunteered to lead the final group activity.,Teacher asked about running this again next term.
hsxooi4j3x0948npf727,61A,What is the most valuable thing you have learnt today in the workshop?,That setbacks don't define me and I can handle them.,,7/02/2026 13:30,FALSE,UIX345S2026,a0unm0Ir7JSrigN,SELF,SA,24 Mount Gambier Rd,7/02/2026,11:30,13:30,6,001DB0ULru2p17f,Lindfield Senior High School,SA,Mount Gambier,-15.669433,123.510674,98,1171,006KNQyvbF2ulFn,Lindfield Renewal 2026,Closed Won,14/10/2025,"$60,000","Liam Garcia : liam@lifechanger.org.au, Kai Murphy : kai@lifechanger.org.au",,liam@lifechanger.org.au,NO,FEMALE,24,4,TRUE,The relief teacher was unaware of the booking.,FALSE,,A normally quiet student volunteered to lead the final group activity.,Teacher asked about running this again next term.
hsxooi4j3x0948npf727,62A,Is there anything we could do to make the workshop better?,We talked about self-confidence and setting personal goals.,,7/02/2026 13:30,FALSE,UIX345S2026,a0unm0Ir7JSrigN,SELF,SA,231 Mount Gambier Rd,7/02/2026,11:30,13:30,6,001DB0ULru2p17f,Lindfield Senior High School,SA,Mount Gambier,-15.669433,123.510674,98,1171,006KNQyvbF2ulFn,Lindfield Renewal 2026,Closed Won,14/10/2025,"$60,000","Liam Garcia : liam@lifechanger.org.au, Kai Murphy : kai@lifechanger.org.au",,liam@lifechanger.org.au,NO,FEMALE,24,4,TRUE,The relief teacher was unaware of the booking.,FALSE,,A normally quiet student volunteered to lead the final group activity.,Teacher asked about running this again next term.
0li0xy2yyf8iwhl8z7io,18D,I have a clearer sense of my goals and what matters to me,NEUTRAL,3,10/12/2025 15:00,FALSE,SBR336P2025,a0uRZtUbzq0aVnL,PURPOSE,SA,9 Adelaide Rd,10/12/2025,13:00,15:00,5,001YYOLQZ7mBhIo,Doncaster Senior High School,SA,Adelaide,-14.839245,146.238615,78,366,006dkYtMV0K6sCh,Doncaster Sponsorship 2026,Closed Won,17/02/2026,"$24,000","Kai Murphy : kai@lifechanger.org.au, Aisha Lee : aisha@lifechanger.org.au",Aisha Lee : aisha@lifechanger.org.au,kai@lifechanger.org.au,NO,MALE,24,1,FALSE,,FALSE,,A normally quiet student volunteered to lead the final group activity.,Recommend a follow-up session for this cohort.
0li0xy2yyf8iwhl8z7io,19A,The facilitator made me feel safe and respected,DISAGREE,2,10/12/2025 15:00,FALSE,SBR336P2025,a0uRZtUbzq0aVnL,PURPOSE,SA,208 Adelaide Rd,10/12/2025,13:00,15:00,5,001YYOLQZ7mBhIo,Doncaster Senior High School,SA,Adelaide,-14.839245,146.238615,78,366,006dkYtMV0K6sCh,Doncaster Sponsorship 2026,Closed Won,17/02/2026,"$24,000","Kai Murphy : kai@lifechanger.org.au, Aisha Lee : aisha@lifechanger.org.au",Aisha Lee : aisha@lifechanger.org.au,kai@lifechanger.org.au,NO,MALE,24,1,FALSE,,FALSE,,A normally quiet student volunteered to lead the final group activity.,Recommend a follow-up session for this cohort.
0li0xy2yyf8iwhl8z7io,19B,I would recommend this workshop to other students,DISAGREE,2,10/12/2025 15:00,FALSE,SBR336P2025,a0uRZtUbzq0aVnL,PURPOSE,SA,170 Adelaide Rd,10/12/2025,13:00,15:00,5,001YYOLQZ7mBhIo,Doncaster Senior High School,SA,Adelaide,-14.839245,146.238615,78,366,006dkYtMV0K6sCh,Doncaster Sponsorship 2026,Closed Won,17/02/2026,"$24,000","Kai Murphy : kai@lifechanger.org.au, Aisha Lee : aisha@lifechanger.org.au",Aisha Lee : aisha@lifechanger.org.au,kai@lifechanger.org.au,NO,MALE,24,1,FALSE,,FALSE,,A normally quiet student volunteered to lead the final group activity.,Recommend a follow-up session for this cohort.
0li0xy2yyf8iwhl8z7io,61A,What is the most valuable thing you have learnt today in the workshop?,Motivation to keep going and work towards something that matters.,,10/12/2025 15:00,FALSE,SBR336P2025,a0uRZtUbzq0aVnL,PURPOSE,SA,108 Adelaide Rd,10/12/2025,13:00,15:00,5,001YYOLQZ7mBhIo,Doncaster Senior High School,SA,Adelaide,-14.839245,146.238615,78,366,006dkYtMV0K6sCh,Doncaster Sponsorship 2026,Closed Won,17/02/2026,"$24,000","Kai Murphy : kai@lifechanger.org.au, Aisha Lee : aisha@lifechanger.org.au",Aisha Lee : aisha@lifechanger.org.au,kai@lifechanger.org.au,NO,MALE,24,1,FALSE,,FALSE,,A normally quiet student volunteered to lead the final group activity.,Recommend a follow-up session for this cohort.
0li0xy2yyf8iwhl8z7io,62A,Is there anything we could do to make the workshop better?,We mapped out short-term and long-term goals.,,10/12/2025 15:00,FALSE,SBR336P2025,a0uRZtUbzq0aVnL,PURPOSE,SA,158 Adelaide Rd,10/12/2025,13:00,15:00,5,001YYOLQZ7mBhIo,Doncaster Senior High School,SA,Adelaide,-14.839245,146.238615,78,366,006dkYtMV0K6sCh,Doncaster Sponsorship 2026,Closed Won,17/02/2026,"$24,000","Kai Murphy : kai@lifechanger.org.au, Aisha Lee : aisha@lifechanger.org.au",Aisha Lee : aisha@lifechanger.org.au,kai@lifechanger.org.au,NO,MALE,24,1,FALSE,,FALSE,,A normally quiet student volunteered to lead the final group activity.,Recommend a follow-up session for this cohort.
pnegc2dpcz2o8ndi,18D,I have a clearer sense of my goals and what matters to me,AGREE,4,10/12/2025 15:00,FALSE,SBR336P2025,a0uRZtUbzq0aVnL,PURPOSE,SA,106 Adelaide Rd,10/12/2025,13:00,15:00,9,001YYOLQZ7mBhIo,Doncaster Senior High School,SA,Adelaide,-14.839245,146.238615,78,366,006dkYtMV0K6sCh,Doncaster Sponsorship 2026,Closed Won,17/02/2026,"$24,000","Kai Murphy : kai@lifechanger.org.au, Aisha Lee : aisha@lifechanger.org.au",Aisha Lee : aisha@lifechanger.org.au,kai@lifechanger.org.au,NO,MALE,24,1,FALSE,,FALSE,,A normally quiet student volunteered to lead the final group activity.,Recommend a follow-up session for this cohort.
pnegc2dpcz2o8ndi,19A,The facilitator made me feel safe and respected,AGREE,4,10/12/2025 15:00,FALSE,SBR336P2025,a0uRZtUbzq0aVnL,PURPOSE,SA,77 Adelaide Rd,10/12/2025,13:00,15:00,9,001YYOLQZ7mBhIo,Doncaster Senior High School,SA,Adelaide,-14.839245,146.238615,78,366,006dkYtMV0K6sCh,Doncaster Sponsorship 2026,Closed Won,17/02/2026,"$24,000","Kai Murphy : kai@lifechanger.org.au, Aisha Lee : aisha@lifechanger.org.au",Aisha Lee : aisha@lifechanger.org.au,kai@lifechanger.org.au,NO,MALE,24,1,FALSE,,FALSE,,A normally quiet student volunteered to lead the final group activity.,Recommend a follow-up session for this cohort.
pnegc2dpcz2o8ndi,19B,I would recommend this workshop to other students,NEUTRAL,3,10/12/2025 15:00,FALSE,SBR336P2025,a0uRZtUbzq0aVnL,PURPOSE,SA,71 Adelaide Rd,10/12/2025,13:00,15:00,9,001YYOLQZ7mBhIo,Doncaster Senior High School,SA,Adelaide,-14.839245,146.238615,78,366,006dkYtMV0K6sCh,Doncaster Sponsorship 2026,Closed Won,17/02/2026,"$24,000","Kai Murphy : kai@lifechanger.org.au, Aisha Lee : aisha@lifechanger.org.au",Aisha Lee : aisha@lifechanger.org.au,kai@lifechanger.org.au,NO,MALE,24,1,FALSE,,FALSE,,A normally quiet student volunteered to lead the final group activity.,Recommend a follow-up session for this cohort.
pnegc2dpcz2o8ndi,61A,What is the most valuable thing you have learnt today in the workshop?,Motivation to keep going and work towards something that matters.,,10/12/2025 15:00,FALSE,SBR336P2025,a0uRZtUbzq0aVnL,PURPOSE,SA,16 Adelaide Rd,10/12/2025,13:00,15:00,9,001YYOLQZ7mBhIo,Doncaster Senior High School,SA,Adelaide,-14.839245,146.238615,78,366,006dkYtMV0K6sCh,Doncaster Sponsorship 2026,Closed Won,17/02/2026,"$24,000","Kai Murphy : kai@lifechanger.org.au, Aisha Lee : aisha@lifechanger.org.au",Aisha Lee : aisha@lifechanger.org.au,kai@lifechanger.org.au,NO,MALE,24,1,FALSE,,FALSE,,A normally quiet student volunteered to lead the final group activity.,Recommend a follow-up session for this cohort.
pnegc2dpcz2o8ndi,62A,Is there anything we could do to make the workshop better?,We mapped out short-term and long-term goals.,,10/12/2025 15:00,FALSE,SBR336P2025,a0uRZtUbzq0aVnL,PURPOSE,SA,143 Adelaide Rd,10/12/2025,13:00,15:00,9,001YYOLQZ7mBhIo,Doncaster Senior High School,SA,Adelaide,-14.839245,146.238615,78,366,006dkYtMV0K6sCh,Doncaster Sponsorship 2026,Closed Won,17/02/2026,"$24,000","Kai Murphy : kai@lifechanger.org.au, Aisha Lee : aisha@lifechanger.org.au",Aisha Lee : aisha@lifechanger.org.au,kai@lifechanger.org.au,NO,MALE,24,1,FALSE,,FALSE,,A normally quiet student volunteered to lead the final group activity.,Recommend a follow-up session for this cohort.
97iypqnvf2xf8mdrycem9n,18B,I feel more confident in myself after today's workshop,AGREE,4,22/06/2026 11:00,FALSE,UVM368S2026,a0uuSAAjtylWIEp,SELF,TAS,62 Launceston Rd,22/06/2026,09:00,11:00,10,001vASFsQ8z0WJc,Glenwood Catholic College,TAS,Launceston,-40.270146,123.843555,72,457,006Xz3G0aQ3IDAd,Glenwood Program 2026,Proposal/Price Quote,26/05/2026,"$15,000","Sophie Wilson : sophie@lifechanger.org.au, Grace Kaur : grace@lifechanger.org.au",,sophie@lifechanger.org.au,NO,MALE,22,5,FALSE,,FALSE,,,Strong support from the school wellbeing team.
97iypqnvf2xf8mdrycem9n,19A,The facilitator made me feel safe and respected,AGREE,4,22/06/2026 11:00,FALSE,UVM368S2026,a0uuSAAjtylWIEp,SELF,TAS,142 Launceston Rd,22/06/2026,09:00,11:00,10,001vASFsQ8z0WJc,Glenwood Catholic College,TAS,Launceston,-40.270146,123.843555,72,457,006Xz3G0aQ3IDAd,Glenwood Program 2026,Proposal/Price Quote,26/05/2026,"$15,000","Sophie Wilson : sophie@lifechanger.org.au, Grace Kaur : grace@lifechanger.org.au",,sophie@lifechanger.org.au,NO,MALE,22,5,FALSE,,FALSE,,,Strong support from the school wellbeing team.
97iypqnvf2xf8mdrycem9n,19B,I would recommend this workshop to other students,STRONGLY AGREE,5,22/06/2026 11:00,FALSE,UVM368S2026,a0uuSAAjtylWIEp,SELF,TAS,83 Launceston Rd,22/06/2026,09:00,11:00,10,001vASFsQ8z0WJc,Glenwood Catholic College,TAS,Launceston,-40.270146,123.843555,72,457,006Xz3G0aQ3IDAd,Glenwood Program 2026,Proposal/Price Quote,26/05/2026,"$15,000","Sophie Wilson : sophie@lifechanger.org.au, Grace Kaur : grace@lifechanger.org.au",,sophie@lifechanger.org.au,NO,MALE,22,5,FALSE,,FALSE,,,Strong support from the school wellbeing team.
97iypqnvf2xf8mdrycem9n,61A,What is the most valuable thing you have learnt today in the workshop?,For once I left feeling proud of who I am.,,22/06/2026 11:00,FALSE,UVM368S2026,a0uuSAAjtylWIEp,SELF,TAS,199 Launceston Rd,22/06/2026,09:00,11:00,10,001vASFsQ8z0WJc,Glenwood Catholic College,TAS,Launceston,-40.270146,123.843555,72,457,006Xz3G0aQ3IDAd,Glenwood Program 2026,Proposal/Price Quote,26/05/2026,"$15,000","Sophie Wilson : sophie@lifechanger.org.au, Grace Kaur : grace@lifechanger.org.au",,sophie@lifechanger.org.au,NO,MALE,22,5,FALSE,,FALSE,,,Strong support from the school wellbeing team.
97iypqnvf2xf8mdrycem9n,62A,Is there anything we could do to make the workshop better?,Maybe make the session a bit longer.,,22/06/2026 11:00,FALSE,UVM368S2026,a0uuSAAjtylWIEp,SELF,TAS,73 Launceston Rd,22/06/2026,09:00,11:00,10,001vASFsQ8z0WJc,Glenwood Catholic College,TAS,Launceston,-40.270146,123.843555,72,457,006Xz3G0aQ3IDAd,Glenwood Program 2026,Proposal/Price Quote,26/05/2026,"$15,000","Sophie Wilson : sophie@lifechanger.org.au, Grace Kaur : grace@lifechanger.org.au",,sophie@lifechanger.org.au,NO,MALE,22,5,FALSE,,FALSE,,,Strong support from the school wellbeing team.
38wtqx653g4unxu0cojbq9,18B,I feel more confident in myself after today's workshop,STRONGLY AGREE,5,22/06/2026 11:00,FALSE,UVM368S2026,a0uuSAAjtylWIEp,SELF,TAS,188 Launceston Rd,22/06/2026,09:00,11:00,11,001vASFsQ8z0WJc,Glenwood Catholic College,TAS,Launceston,-40.270146,123.843555,72,457,006Xz3G0aQ3IDAd,Glenwood Program 2026,Proposal/Price Quote,26/05/2026,"$15,000","Sophie Wilson : sophie@lifechanger.org.au, Grace Kaur : grace@lifechanger.org.au",,sophie@lifechanger.org.au,NO,FEMALE,22,5,FALSE,,FALSE,,,Strong support from the school wellbeing team.
